Start time,Category,Name,Distance,Time elapsed,Avg. speed,Avg. pace,Avg. HR,Norm Power,Intensity Factor,Avg. power,Avg. grade,Ascending,Descending,TRIMP,Training Stress Score,ATL Power,CTL Power,TSB (Pre),TSB (Post),Avg. cadence
9/6/2010 8:00:00 AM,Running/Walking,GVH Labor Day 10K,6.25,00:52:20,7.2,00:08:22,,,,,,,,0,0,105,102,-12,-3
9/5/2010 6:25:12 AM,Running/Walking,,3.73,00:31:53,7.0,00:08:32,,302,1.31,287,0.0%,,,0,91,116,104,-14,-12
9/4/2010 7:56:32 AM,Running/Walking,09/04/2010 7:55 AM,6.75,01:02:06,6.5,00:09:11,,284,1.24,260,0.0%,2,-20,0,155,118,105,-11,-14
9/3/2010 8:31:30 AM,Running/Walking,,4.25,00:33:45,7.5,00:07:56,,326,1.42,316,0.0%,,,0,113,115,103,-12,-11
9/2/2010 6:37:04 PM,Running/Walking,,4.07,00:30:37,8.0,00:07:31,,405,1.76,338,0.0%,,,0,158,115,103,-3,-12
9/2/2010 6:38:45 AM,Running/Walking,,3.35,00:29:21,6.9,00:08:45,,288,1.25,274,0.0%,,,0,76,115,103,-3,-12
9/1/2010 11:37:56 AM,Running/Walking,09/01/2010 11:20 AM,4.04,00:32:23,7.5,00:08:01,,318,1.38,306,0.0%,,,0,103,103,100,-3,-3
8/31/2010 6:13:19 PM,Running/Walking,,7.28,01:11:59,6.1,00:09:53,,247,1.08,237,0.0%,7,-1975,0,135,103,100,7,-3
8/31/2010 6:29:49 AM,Running/Walking,,3.93,00:34:52,6.8,00:08:52,,278,1.21,270,0.0%,,,0,85,103,100,7,-3
8/30/2010 7:16:02 AM,Running/Walking,,4.07,00:35:18,6.9,00:08:40,126,269,1.17,262,0.0%,5,,46,80,91,98,6,7
8/29/2010 8:16:19 AM,Running/Walking,,12.27,01:45:18,7.0,00:08:34,130,273,1.19,266,0.0%,3,-7,150,247,92,98,18,6
8/28/2010 7:58:24 AM,Running/Walking,,5.64,00:55:15,6.1,00:09:47,125,231,1.00,221,0.0%,4,-6,64,93,77,95,20,18
8/26/2010 6:12:56 PM,Running/Walking,,7.39,01:09:11,6.4,00:09:21,126,246,1.07,237,0.0%,30,-12,90,131,83,97,18,14
8/25/2010 8:26:35 AM,Running/Walking,,3.29,00:28:14,7.0,00:08:34,130,278,1.21,267,0.0%,,,41,69,78,96,18,18
8/24/2010 9:18:58 PM,Running/Walking,,4.57,00:43:13,6.3,00:09:27,119,238,1.04,231,0.0%,6,,46,77,79,97,24,18
8/24/2010 6:53:48 AM,Running/Walking,,4.58,00:45:02,6.1,00:09:49,109,224,0.97,219,0.0%,6,,36,71,79,97,24,18
8/23/2010 5:48:28 PM,Biking,,12.56,01:07:48,11.1,00:05:23,,,,,0.0%,,,0,0,72,96,24,24
8/23/2010 12:09:57 PM,Running/Walking,,3.26,00:26:35,7.4,00:08:08,133,296,1.29,287,0.0%,,,42,73,72,96,24,24
8/22/2010 8:09:25 AM,Running/Walking,,10.14,01:53:55,5.3,00:11:14,,250,1.09,205,0.7%,1350,-1349,0,224,72,96,37,24
8/21/2010 7:56:42 AM,Running/Walking,,3.45,00:33:54,6.1,00:09:49,,226,0.98,220,0.0%,6,,0,54,57,94,37,37
8/20/2010 7:28:15 AM,Running/Walking,,3.24,00:29:09,6.7,00:08:59,129,256,1.11,249,0.0%,,,41,60,57,95,39,37
8/19/2010 6:12:53 PM,Running/Walking,,7.35,01:12:09,6.1,00:09:48,140,232,1.01,224,0.0%,47,-26,131,122,57,95,44,39
8/18/2010 5:47:48 PM,Running/Walking,,3.24,00:26:45,7.3,00:08:14,143,291,1.27,284,0.0%,,,53,71,50,95,47,44
8/18/2010 4:43:34 PM,X-Trainer,,3.00,00:30:52,5.8,00:10:17,133,,,,,,,47,0,50,95,47,44
8/17/2010 7:19:44 PM,Running/Walking,,3.25,00:28:15,6.9,00:08:41,130,268,1.16,262,0.0%,,,41,64,48,95,54,47
8/17/2010 5:53:45 PM,Biking,,12.38,00:56:32,13.1,00:04:33,,,,,0.0%,,-3,0,0,48,95,54,47
8/17/2010 6:03:55 AM,Running/Walking,,3.24,00:29:47,6.5,00:09:12,125,252,1.10,243,0.0%,,,35,60,48,95,54,47
8/16/2010 6:52:05 AM,Running/Walking,,3.25,00:31:11,6.3,00:09:35,125,234,1.02,228,0.0%,,,36,54,41,95,56,54
8/14/2010 7:37:29 PM,Biking,,30.24,04:22:27,6.9,00:08:40,,,,,0.0%,242,-204,0,0,43,98,52,54
8/12/2010 2:09:37 PM,Running/Walking,,4.59,01:25:25,3.2,00:18:36,75,97,0.42,94,0.0%,45,-40,12,25,52,102,48,49
8/11/2010 4:55:23 PM,Biking,,13.66,02:02:16,6.7,00:08:57,,,,,0.0%,,,0,0,55,103,45,48
8/11/2010 11:39:14 AM,Rowing,,,00:41:06,,00:00:00,123,,,,,,,50,0,55,103,45,48
8/8/2010 7:40:12 AM,Running/Walking,,6.60,01:04:45,6.1,00:09:48,,227,0.99,220,0.0%,7,,0,104,73,110,40,37
8/7/2010 10:47:02 AM,Running/Walking: M Pace,,4.02,00:31:59,7.5,00:07:56,139,315,1.37,299,0.0%,,,59,100,70,110,43,40
8/6/2010 6:54:31 PM,X-Trainer,,4.50,00:35:35,7.6,00:07:54,129,,,,,,,51,0,67,110,39,43
8/5/2010 9:03:42 AM,Running/Walking,,3.26,00:29:48,6.6,00:09:08,122,248,1.08,243,0.0%,,,34,58,74,113,38,39
8/4/2010 11:32:37 AM,Running/Walking,,4.04,00:36:06,6.7,00:08:55,123,259,1.13,251,0.0%,,,43,77,75,114,39,38
8/3/2010 8:19:26 AM,Running/Walking,,4.52,00:46:10,5.9,00:10:12,,206,0.90,209,0.0%,1,-21,0,61,75,115,39,39
8/2/2010 4:52:01 PM,X-Trainer,,3.95,00:31:11,7.6,00:07:53,129,,,,,,,45,0,77,116,34,39
8/2/2010 9:53:16 AM,Biking,,7.18,00:27:46,15.5,00:03:52,,,,,-3.4%,44,-995,0,0,77,116,34,39
8/1/2010 3:18:05 PM,Running/Walking,,3.11,00:23:42,7.9,00:07:37,,432,1.88,362,-0.1%,111,-105,0,139,84,118,40,34
8/1/2010 10:52:26 AM,Running/Walking,,2.18,01:00:51,2.2,00:27:51,,98,0.43,69,-0.8%,540,-580,0,17,84,118,40,34
7/31/2010 9:26:17 AM,X-Trainer,,5.50,00:46:01,7.2,00:08:22,132,,,,,,,71,0,77,118,35,40
7/30/2010 7:11:14 PM,Biking,,16.93,03:45:42,4.5,00:13:19,,,,,0.1%,6,,0,0,85,120,29,35
7/30/2010 10:42:20 AM,Skating,,7.94,00:55:45,8.5,00:07:01,96,,,,0.0%,1,-1,31,0,85,120,29,35
7/29/2010 4:25:01 PM,Running/Walking,,2.00,00:41:27,2.9,00:20:42,73,81,0.35,83,0.0%,24,-36,5,8,93,123,23,29
7/29/2010 8:22:42 AM,X-Trainer,,4.50,00:37:03,7.3,00:08:13,126,,,,,,,49,0,93,123,23,29
7/28/2010 11:46:03 AM,X-Trainer,,3.50,00:30:40,6.8,00:08:45,123,,,,,,,37,0,102,125,16,23
7/25/2010 5:31:09 AM,Running/Walking: Race,San Francisco Marathon 2010,26.49,03:15:41,8.1,00:07:23,157,332,1.44,321,0.0%,1399,-1306,490,680,136,133,40,-2
7/24/2010 4:55:26 PM,Running/Walking,,2.49,00:23:10,6.4,00:09:18,,256,1.11,243,0.2%,47,-55,0,48,81,122,39,40
7/21/2010 9:21:09 AM,Running/Walking,,3.27,00:26:12,7.5,00:08:01,131,310,1.35,295,0.0%,,,40,79,102,128,25,26
7/18/2010 8:00:18 AM,Running/Walking,,12.32,01:51:53,6.6,00:09:04,125,224,0.98,246,0.0%,29,-15,140,177,126,135,13,9
7/17/2010 11:15:36 AM,Running/Walking: Hill,,,00:03:12,,00:00:00,160,,,,,,,9,0,121,134,3,13
7/17/2010 10:35:42 AM,X-Trainer,,,00:37:56,,00:00:00,148,,,,,,,83,0,121,134,3,13
7/16/2010 10:43:43 AM,Running/Walking,,1.48,00:42:37,2.1,00:28:52,,138,0.60,74,0.6%,102,-49,0,13,133,137,-5,3
7/16/2010 8:35:24 AM,Running/Walking,,2.33,00:40:12,3.5,00:17:16,80,121,0.52,113,1.5%,76,,10,18,133,137,-5,3
7/15/2010 2:25:36 PM,X-Trainer,,7.70,01:00:58,7.6,00:07:55,133,,,,,,,94,0,144,139,-16,-5
7/14/2010 4:47:37 PM,Running/Walking: Speedwork,,4.00,00:55:52,4.3,00:13:57,150,,,,,,,140,0,158,142,-25,-16
7/14/2010 5:33:37 AM,Running/Walking,,3.01,00:30:36,5.9,00:10:09,112,216,0.94,210,0.0%,,,27,45,158,142,-25,-16
7/13/2010 6:11:52 AM,Running/Walking,,7.75,01:01:55,7.5,00:07:59,137,316,1.37,299,0.0%,6,-2,104,194,169,144,-24,-25
7/12/2010 5:55:59 PM,Biking,,11.43,00:58:06,11.8,00:05:04,102,,,,0.0%,5,,38,0,167,143,-37,-24
7/12/2010 4:52:19 PM,X-Trainer,,3.82,00:30:11,7.6,00:07:54,133,,,,,,,47,0,167,143,-37,-24
7/11/2010 6:01:18 AM,Running/Walking,,16.00,02:12:19,7.3,00:08:16,134,293,1.27,285,0.0%,25,-12,206,358,184,146,-24,-37
7/10/2010 7:31:07 AM,Running/Walking,,8.75,01:15:17,7.0,00:08:36,148,283,1.23,269,0.0%,3,,183,190,166,142,-23,-24
7/8/2010 10:31:54 PM,Running/Walking,,0.43,00:04:20,6.0,00:10:00,,226,0.98,216,0.0%,,,0,7,180,144,-51,-37
7/8/2010 11:20:16 AM,Running/Walking: Hill,,0.60,00:06:01,6.0,00:10:01,127,,,,,,,8,0,180,144,-51,-37
7/8/2010 10:17:03 AM,X-Trainer,,7.45,00:59:03,7.6,00:07:55,133,,,,,,,91,0,180,144,-51,-37
7/7/2010 5:48:56 AM,Running/Walking: Speedwork,,9.33,01:14:10,7.5,00:07:57,137,347,1.51,306,0.0%,7,,132,281,198,147,-45,-51
7/6/2010 6:14:12 AM,Running/Walking,,11.17,01:30:48,7.4,00:08:07,134,298,1.29,291,0.0%,6,,142,254,189,144,-41,-45
7/5/2010 5:48:19 PM,Biking,,10.98,01:37:48,6.7,00:08:54,84,,,,0.0%,,,31,0,183,141,-57,-41
7/5/2010 1:00:06 PM,Running/Walking: Hill,,1.00,00:13:22,4.5,00:13:22,142,,,,,,,25,0,183,141,-57,-41
7/5/2010 12:12:53 PM,X-Trainer,,4.65,00:40:41,6.9,00:08:44,126,,,,,,,53,0,183,141,-57,-41
7/4/2010 5:40:21 AM,Running/Walking,,20.35,02:50:31,7.2,00:08:22,137,285,1.24,278,0.0%,9,-16,292,437,201,144,-39,-57
7/3/2010 8:31:32 AM,Running/Walking: M Pace,Run 4 Independence 10K race,9.22,01:08:00,8.1,00:07:22,150,366,1.59,342,0.0%,18,-13,153,287,177,138,-32,-39
7/1/2010 6:09:59 AM,Running/Walking,,11.34,01:32:48,7.3,00:08:11,129,298,1.30,290,0.0%,,-12,130,260,183,138,-40,-45
6/30/2010 6:20:47 AM,Running/Walking: Tempo,,8.22,01:04:58,7.6,00:07:54,136,339,1.47,308,0.0%,,,116,235,175,135,-36,-40
6/29/2010 5:32:01 AM,Running/Walking,,11.22,01:30:44,7.4,00:08:05,132,305,1.33,296,0.0%,,,134,266,169,133,-29,-36
6/28/2010 5:50:33 PM,Biking,,12.28,01:32:03,8.0,00:07:29,102,,,,-0.1%,,-3,49,0,160,130,-43,-29
6/28/2010 10:11:23 AM,X-Trainer,,3.50,00:30:29,6.9,00:08:42,129,,,,,,,43,0,160,130,-43,-29
6/28/2010 9:07:25 AM,Running/Walking: Hill,,2.30,00:37:10,3.7,00:16:09,135,,,,,,,61,0,160,130,-43,-29
6/27/2010 6:22:59 AM,Running/Walking,,14.05,01:55:35,7.3,00:08:13,132,295,1.28,288,0.0%,8,-11,171,317,176,133,-32,-43
6/26/2010 7:09:13 AM,Running/Walking: M Pace,,8.32,01:03:51,7.8,00:07:40,145,333,1.45,320,0.0%,,,131,223,162,129,-28,-32
6/24/2010 5:55:26 AM,Running/Walking,,11.10,01:30:08,7.4,00:08:07,134,304,1.32,294,0.0%,,-6,139,262,171,130,-35,-41
6/23/2010 5:24:17 PM,Running/Walking,,3.65,00:29:45,7.4,00:08:09,147,304,1.32,293,0.0%,,,64,86,162,127,-42,-35
6/23/2010 7:31:04 AM,Running/Walking: Tempo,,3.00,00:36:56,4.9,00:12:18,147,,,,,,,88,0,162,127,-42,-35
6/22/2010 6:57:33 AM,Running/Walking,,10.31,01:27:37,7.1,00:08:30,136,284,1.23,275,0.0%,7,,142,222,170,128,-38,-42
6/21/2010 5:46:48 PM,Biking,,12.44,01:16:12,9.8,00:06:07,,,,,0.0%,,-2,0,0,164,126,-52,-38
6/21/2010 9:37:24 AM,Running/Walking: Hill,,1.00,00:13:12,4.5,00:13:12,144,,,,,,,27,0,164,126,-52,-38
6/21/2010 9:00:13 AM,X-Trainer,,4.20,00:35:40,7.1,00:08:29,133,,,,,,,56,0,164,126,-52,-38
6/20/2010 6:04:25 AM,Running/Walking,,19.98,02:51:39,7.0,00:08:35,136,277,1.20,270,0.0%,13,-17,280,413,181,129,-35,-52
6/19/2010 6:34:46 AM,Running/Walking: M Pace,,10.45,01:20:33,7.8,00:07:42,146,327,1.42,317,0.0%,,,167,272,158,123,-27,-35
6/18/2010 4:16:11 PM,Running/Walking: Hill,,0.50,00:03:46,8.0,00:07:32,162,,,,,,,9,0,146,119,-39,-27
6/18/2010 3:33:14 PM,X-Trainer,,4.50,00:40:00,6.8,00:08:53,121,,,,,,,48,0,146,119,-39,-27
6/17/2010 5:37:37 AM,Running/Walking,,9.81,01:20:51,7.3,00:08:14,135,294,1.28,288,0.0%,2,-5,127,221,161,122,-35,-39
6/16/2010 5:43:40 AM,Running/Walking: Hill,,5.28,00:44:20,7.1,00:08:24,134,305,1.33,283,0.0%,,,72,130,155,120,-38,-35
6/15/2010 5:51:31 AM,Running/Walking,,10.47,01:27:37,7.2,00:08:22,134,290,1.26,281,0.0%,,,136,232,157,120,-33,-38
6/14/2010 9:04:37 PM,Running/Walking,,3.26,00:32:03,6.1,00:09:50,122,232,1.01,224,0.0%,,,37,54,150,117,-41,-33
6/14/2010 5:33:32 PM,Biking,,7.04,00:36:07,11.7,00:05:07,101,,,,-0.3%,,,23,0,150,117,-41,-33
6/13/2010 6:05:54 AM,Running/Walking,,12.28,01:47:03,6.9,00:08:43,134,276,1.20,268,0.1%,,,167,256,159,119,-34,-41
6/12/2010 8:11:20 AM,Running/Walking: Race,Lake Tahoe Relay ,8.06,01:06:00,7.3,00:08:11,158,396,1.72,345,1.7%,854,-143,177,327,150,116,-21,-34
6/10/2010 1:47:15 PM,Running/Walking,,6.30,00:54:39,6.9,00:08:40,135,270,1.17,266,0.0%,,,87,125,145,114,-34,-32
6/9/2010 5:57:57 AM,Running/Walking,,5.32,00:46:06,6.9,00:08:40,131,276,1.20,267,0.0%,,,66,111,147,113,-37,-34
6/8/2010 6:03:56 AM,Running/Walking,,9.93,01:24:35,7.0,00:08:31,134,281,1.22,274,0.0%,,,131,210,151,113,-33,-37
6/7/2010 7:44:33 AM,X-Trainer,,5.00,00:51:28,5.8,00:10:17,135,,,,,,,83,0,145,111,-46,-33
6/6/2010 5:37:53 AM,Running/Walking,,20.08,02:58:36,6.7,00:08:53,133,262,1.14,256,0.0%,16,-23,275,387,159,114,-29,-46
6/5/2010 6:23:40 AM,Running/Walking,,9.58,01:23:14,6.9,00:08:41,132,270,1.18,265,0.0%,,,122,192,136,108,-25,-29
6/3/2010 5:53:52 AM,Running/Walking: Speedwork,,9.73,01:18:27,7.4,00:08:03,142,322,1.40,299,0.0%,,-5,150,256,144,108,-28,-36
6/2/2010 5:55:01 AM,Running/Walking,,4.08,00:34:55,7.0,00:08:34,132,290,1.26,274,0.0%,,,52,92,133,105,-31,-28
6/1/2010 5:33:20 AM,Running/Walking,,9.53,01:21:26,7.0,00:08:32,133,285,1.24,274,0.0%,,,123,208,137,105,-27,-31
5/31/2010 1:42:05 PM,X-Trainer,,4.50,00:36:09,7.5,00:08:01,133,,,,,,,56,0,130,103,-37,-27
5/30/2010 6:00:21 AM,Running/Walking,,18.24,02:41:41,6.8,00:08:51,133,264,1.15,258,0.0%,26,-26,246,355,143,105,-21,-37
5/29/2010 6:22:55 AM,Running/Walking: M Pace,,8.38,01:05:14,7.7,00:07:47,143,321,1.40,312,0.0%,,-2,128,212,122,100,-15,-21
5/27/2010 5:37:07 AM,Running/Walking: Tempo,,8.61,01:09:45,7.4,00:08:05,141,318,1.38,296,0.0%,,,135,223,124,100,-17,-24
5/26/2010 6:32:22 AM,Running/Walking,,3.28,00:27:51,7.1,00:08:28,127,293,1.28,279,0.0%,,,37,76,114,97,-20,-17
5/25/2010 6:01:42 AM,Running/Walking,,8.49,01:12:11,7.1,00:08:30,133,285,1.24,276,0.0%,,,109,184,118,98,-15,-20
5/24/2010 10:58:13 AM,X-Trainer,,4.00,00:36:16,6.6,00:09:03,130,,,,,,,51,0,111,96,-24,-15
5/23/2010 9:08:13 AM,Running/Walking,,6.96,01:05:10,6.4,00:09:22,135,245,1.06,240,0.0%,,,102,123,122,98,-25,-24
5/22/2010 7:43:36 AM,Running/Walking: M Pace,,9.62,01:16:16,7.6,00:07:55,153,312,1.36,308,0.0%,,-5,191,234,122,97,-16,-25
5/21/2010 2:51:46 PM,X-Trainer,,1.00,00:13:09,4.6,00:13:09,129,,,,,,,20,0,111,94,-26,-16
5/20/2010 5:59:01 AM,Running/Walking,,8.03,01:09:24,6.9,00:08:38,132,280,1.22,271,0.0%,3,-9,102,171,122,96,-22,-26
5/19/2010 5:44:42 AM,Running/Walking,,3.09,00:28:07,6.6,00:09:05,128,261,1.14,253,0.0%,,,38,60,117,95,-27,-22
5/18/2010 5:33:38 PM,Running/Walking: Tempo,,8.51,01:09:30,7.4,00:08:09,153,306,1.33,301,0.1%,3,-10,171,202,123,96,-21,-27
5/17/2010 10:12:57 AM,X-Trainer,,4.00,00:35:14,6.8,00:08:48,129,,,,,,,51,0,115,93,-31,-21
5/16/2010 8:01:07 AM,Running/Walking,Bay to Breakers 2010,7.45,01:03:37,7.0,00:08:32,,328,1.42,289,0.1%,319,-354,0,215,126,95,-25,-31
5/15/2010 6:08:11 AM,Running/Walking,,17.33,02:29:47,6.9,00:08:38,133,278,1.21,271,0.0%,16,-15,228,365,117,93,-6,-25
5/13/2010 5:47:11 AM,Running/Walking,,7.11,01:03:11,6.8,00:08:52,131,268,1.16,261,0.0%,,,91,142,102,89,-10,-13
5/12/2010 7:51:49 AM,Running/Walking,,3.11,00:27:54,6.7,00:08:58,131,264,1.15,257,-0.1%,,,40,61,98,88,-13,-10
5/11/2010 5:59:49 AM,Running/Walking,,6.95,01:03:09,6.6,00:09:05,129,259,1.13,253,0.0%,,,87,134,101,88,-11,-13
5/10/2010 6:44:46 AM,X-Trainer,,4.85,00:40:56,7.1,00:08:26,128,,,,,,,57,0,98,87,-19,-11
5/9/2010 8:29:54 AM,Running/Walking: Race,PCTR Redwood Park 20K ,12.01,02:00:18,6.0,00:10:01,156,263,1.15,236,0.6%,1681,-1643,313,263,108,89,-7,-19
5/7/2010 5:36:38 AM,Running/Walking,,6.15,00:53:12,6.9,00:08:38,129,281,1.22,273,0.0%,,,74,131,102,87,-13,-15
5/6/2010 6:01:40 AM,Running/Walking,,6.16,00:53:00,7.0,00:08:36,130,281,1.22,273,0.0%,,,74,132,99,86,-10,-13
5/5/2010 6:00:23 AM,Running/Walking,,3.89,00:34:22,6.8,00:08:49,128,273,1.19,264,0.0%,,,46,80,96,85,-12,-10
5/4/2010 6:13:25 AM,Running/Walking: Speedwork,,7.82,01:04:02,7.3,00:08:11,144,320,1.39,295,0.0%,,,131,206,97,85,-3,-12
5/3/2010 6:19:47 PM,Biking,,13.33,00:58:34,13.7,00:04:23,101,,,,-0.1%,,-6,38,0,86,83,-10,-3
5/3/2010 6:38:21 AM,X-Trainer,,4.30,00:35:58,7.2,00:08:21,132,,,,,,,53,0,86,83,-10,-3
5/2/2010 6:38:42 AM,Running/Walking,,12.46,01:49:13,6.8,00:08:46,135,276,1.20,269,0.0%,8,-12,175,262,95,85,3,-10
5/1/2010 6:23:49 AM,Running/Walking: M Pace,,6.34,00:50:49,7.5,00:08:00,140,321,1.40,307,0.0%,,,96,165,78,81,10,3
4/29/2010 6:38:06 PM,Running/Walking,,6.12,00:54:46,6.7,00:08:56,129,264,1.15,260,0.0%,,,75,120,76,81,8,4
4/28/2010 7:58:51 PM,Running/Walking,,1.78,00:15:30,6.9,00:08:42,,347,1.51,,0.1%,,,0,59,72,80,7,8
4/28/2010 7:37:34 AM,X-Trainer,,3.65,00:30:37,7.2,00:08:23,138,,,,,,,56,0,72,80,7,8
4/27/2010 6:08:18 AM,Running/Walking,,7.27,01:03:04,6.9,00:08:40,134,284,1.23,273,0.0%,7,-9,99,160,73,80,14,7
4/26/2010 10:32:17 AM,X-Trainer,,4.25,00:36:36,7.0,00:08:36,137,,,,,,,62,0,65,79,9,14
4/25/2010 7:41:15 AM,Running/Walking: M Pace,,5.15,00:40:58,7.5,00:07:57,143,321,1.40,309,0.0%,,,80,133,71,80,14,9
4/24/2010 7:33:12 AM,Running/Walking,,10.85,01:34:28,6.9,00:08:42,131,277,1.20,271,0.0%,5,-11,138,228,65,79,28,14
4/22/2010 6:13:27 PM,Running/Walking,,4.97,00:42:12,7.1,00:08:29,139,289,1.26,282,0.0%,8,-3,74,111,53,78,29,24
4/21/2010 6:31:51 PM,Running/Walking,,3.11,00:26:51,7.0,00:08:37,133,279,1.21,273,0.0%,,,40,66,48,77,31,29
4/21/2010 7:28:01 AM,X-Trainer,,6.20,00:49:10,7.6,00:07:55,154,,,,,,,132,0,48,77,31,29
4/20/2010 5:48:31 AM,Running/Walking,,4.77,00:43:57,6.5,00:09:12,127,255,1.11,249,0.0%,,,58,90,46,77,36,31
4/19/2010 10:40:50 AM,X-Trainer,,4.00,00:37:23,6.4,00:09:20,138,,,,,,,64,0,41,77,33,36
4/18/2010 7:26:17 AM,Running/Walking,,7.92,01:17:33,6.1,00:09:47,123,230,1.00,226,0.0%,,,90,129,46,79,40,33
4/15/2010 7:14:13 AM,X-Trainer,,4.60,00:35:55,7.7,00:07:48,141,,,,,,,67,0,45,81,33,36
4/14/2010 6:55:53 AM,X-Trainer: X-HIIT,,6.01,00:47:04,7.7,00:07:49,152,,,,,,,119,0,49,83,30,33
4/13/2010 6:40:15 AM,X-Trainer,,4.10,00:30:27,8.1,00:07:25,152,,,,,,,76,0,54,84,26,30
4/12/2010 10:20:40 AM,X-Trainer,,3.50,00:30:45,6.8,00:08:47,144,,,,,,,64,0,60,86,22,26
4/11/2010 1:38:29 PM,Running/Walking,,0.86,00:16:42,3.1,00:19:22,137,93,0.40,92,0.6%,12,-9,10,5,66,88,18,22
4/11/2010 11:51:14 AM,X-Trainer,,7.00,01:00:00,7.0,00:08:34,145,,,,0.0%,,,20,0,66,88,18,22
4/10/2010 10:07:03 AM,Running/Walking,,3.20,00:28:09,6.8,00:08:47,135,271,1.18,263,0.0%,,,46,65,72,90,18,18
4/8/2010 7:54:12 PM,Skating,,1.60,00:12:23,7.8,00:07:44,,,,,-0.1%,,,0,0,80,92,10,12
4/8/2010 8:48:10 AM,Skating,,1.88,00:11:59,9.4,00:06:21,,,,,0.1%,,,0,0,80,92,10,12
4/8/2010 7:07:58 AM,Running/Walking,,3.07,00:32:11,5.7,00:10:29,,219,0.95,211,0.0%,14,-3,0,48,80,92,10,12
4/7/2010 3:14:52 PM,Running/Walking: Speedwork,,7.55,01:21:54,5.5,00:10:50,125,258,1.12,212,0.0%,50,-52,111,170,83,93,17,10
4/6/2010 8:30:23 AM,Skating,,1.64,00:11:32,8.5,00:07:02,,,,,0.1%,,,0,0,74,91,16,17
4/6/2010 5:49:21 AM,Running/Walking,,2.96,00:30:34,5.8,00:10:20,,235,1.02,218,0.0%,7,-4,0,53,74,91,16,17
4/5/2010 8:19:47 AM,Running/Walking,,2.20,00:41:22,3.2,00:18:47,,96,0.42,99,0.1%,54,-36,0,12,76,92,11,16
4/4/2010 8:17:31 AM,Running/Walking,,6.69,01:29:47,4.5,00:13:25,,206,0.89,156,0.1%,29,-24,0,119,83,94,14,11
4/3/2010 8:13:13 AM,Running/Walking,,3.26,00:27:43,7.1,00:08:29,135,290,1.26,284,0.0%,,,45,73,79,93,14,14
4/2/2010 6:19:26 PM,X-Trainer,,4.30,00:34:47.1900000,7.4,00:08:05,,,,,0.0%,,,55,0,80,94,8,14
4/1/2010 6:23:22 PM,Running/Walking,,3.28,00:31:28,6.2,00:09:36,,237,1.03,232,0.0%,,,0,56,88,96,6,8
3/30/2010 8:47:46 AM,Running/Walking,,0.49,00:11:52,2.5,00:24:18,,73,0.32,70,-0.2%,3,-2,0,2,100,99,-9,-1
3/28/2010 7:31:45 AM,Running/Walking: Race,Oakland Marathon,26.26,03:32:05,7.4,00:08:04,157,310,1.35,297,0.1%,1062,-1149,559,641,121,103,23,-18
3/27/2010 9:40:07 AM,Running/Walking,,1.77,00:18:22,5.8,00:10:23,,216,0.94,209,0.0%,,-9,0,27,69,92,20,23
3/26/2010 9:08:11 AM,Running/Walking,,1.30,00:13:50,5.6,00:10:39,,183,0.79,200,0.0%,,,0,14,73,93,16,20
3/23/2010 11:15:32 AM,Running/Walking: Speedwork,,4.08,00:33:59,7.2,00:08:20,144,335,1.45,289,0.0%,1,,70,120,95,99,5,3
3/22/2010 11:10:28 AM,Running/Walking,,3.90,00:29:55,7.8,00:07:40,143,329,1.43,321,0.0%,,,59,102,93,98,6,5
3/21/2010 11:30:21 AM,X-Country Skiing,,9.12,01:51:59,4.9,00:12:17,,,,,1.0%,610,-565,0,0,92,98,-1,6
3/20/2010 12:25:13 PM,X-Country Skiing,,3.72,01:31:41,2.4,00:24:37,,,,,-3.6%,1139,-1242,0,0,101,100,-9,-1
3/18/2010 5:53:36 PM,Running/Walking: Speedwork,,9.31,01:18:39.3600000,7.1,00:08:26,142,285,1.24,,0.0%,44,-47,155,202,123,104,-12,-18
3/17/2010 9:50:07 AM,Running/Walking,,5.85,00:48:13,7.3,00:08:14,135,301,1.31,290,0.0%,10,-17,79,138,115,102,-11,-12
3/16/2010 7:00:00 PM,X-Trainer,,4.00,00:30:00,8.0,00:07:29,163,,,,,,,92,0,112,102,-10,-11
3/16/2010 8:56:07 AM,Running/Walking,,5.15,00:42:24,7.3,00:08:14,140,299,1.30,289,0.0%,,,78,120,112,102,-10,-11
3/14/2010 7:53:51 AM,Running/Walking,,20.71,02:55:55,7.1,00:08:29,140,285,1.24,277,0.0%,17,-21,320,450,123,103,6,-19
3/13/2010 9:14:54 PM,Biking,,8.97,00:30:37,17.6,00:03:24,,,,,0.0%,,,0,0,90,96,-1,6
3/12/2010 8:06:47 AM,Running/Walking,,3.90,00:34:10,6.8,00:08:46,131,271,1.18,265,0.0%,,,50,79,99,98,-3,-1
3/11/2010 6:20:11 PM,Running/Walking,,7.12,01:10:50,6.0,00:09:56,,231,1.00,224,0.0%,4,-1,0,118,101,99,-1,-3
3/10/2010 6:47:01 PM,Running/Walking,,5.68,00:57:12,6.0,00:10:03,125,185,0.80,219,0.0%,3,-18,73,62,99,98,-4,-1
3/9/2010 11:23:15 AM,X-Trainer,,8.06,01:03:12.3400000,7.7,00:07:50,158,,,,0.0%,,,175,0,103,99,-13,-4
3/7/2010 1:31:25 PM,Biking,,9.29,00:34:29,16.2,00:03:42,134,,,,-1.8%,36,-697,56,0,125,103,-5,-22
